Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
La tia de la que paga,"Northern Rescue: Season 1: ""Sarah’s Stuff""",DefaultWidevineAndroidPhone,2023-07-14 22:37:49,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6997},{""eventType"":""playing"",""sessionOffsetMs"":374,""mediaOffsetMs"":6997},{""eventType"":""paused"",""sessionOffsetMs"":130954,""mediaOffsetMs"":137450},{""eventType"":""stopped"",""sessionOffsetMs"":143440,""mediaOffsetMs"":137452}]"
La tia de la que paga,"Northern Rescue: Season 1: ""Making Lemonade""",DefaultWidevineAndroidPhone,2023-07-14 22:03:36,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":500778},{""eventType"":""playing"",""sessionOffsetMs"":515,""mediaOffsetMs"":500778},{""eventType"":""playing"",""sessionOffsetMs"":40536,""mediaOffsetMs"":540799},{""eventType"":""playing"",""sessionOffsetMs"":57603,""mediaOffsetMs"":557866},{""eventType"":""stopped"",""sessionOffsetMs"":2053174,""mediaOffsetMs"":2553333}]"
La tia de la que paga,"Northern Rescue: Season 1: ""Making Lemonade""",DefaultWidevineAndroidPhone,2023-07-14 22:03:28,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":500778},{""eventType"":""playing"",""sessionOffsetMs"":4773,""mediaOffsetMs"":500778},{""eventType"":""paused"",""sessionOffsetMs"":9710,""mediaOffsetMs"":505617},{""eventType"":""stopped"",""sessionOffsetMs"":9807,""mediaOffsetMs"":505617}]"
La tia de la que paga,Season 2 Supporting Character Clip: The Lincoln Lawyer,DefaultWidevineAndroidPhone,2023-07-14 22:00:01,MX,"[{""eventType"":""start"",""sessionOffsetMs"":-4,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":48,""mediaOffsetMs"":0}]"
La tia de la que paga,The Out-Laws,Roku Midland Smart TV,2023-07-14 04:41:15,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":7097,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":29113,""mediaOffsetMs"":22016},{""eventType"":""playing"",""sessionOffsetMs"":37113,""mediaOffsetMs"":30016},{""eventType"":""playing"",""sessionOffsetMs"":45113,""mediaOffsetMs"":38016},{""eventType"":""paused"",""sessionOffsetMs"":409482,""mediaOffsetMs"":402060},{""eventType"":""playing"",""sessionOffsetMs"":920316,""mediaOffsetMs"":402060},{""eventType"":""stopped"",""sessionOffsetMs"":2130931,""mediaOffsetMs"":1612675}]"
La tia de la que paga,Trailer: The Out-Laws,Roku Midland Smart TV,2023-07-14 04:38:41,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3217,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":143813,""mediaOffsetMs"":139993}]"
La tia de la que paga,Villain / Antagonist Clip: Cash,Roku Midland Smart TV,2023-07-14 04:37:49,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3369,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":49975,""mediaOffsetMs"":46130}]"
La tia de la que paga,Plot Clip: Seasons,Roku Midland Smart TV,2023-07-14 04:34:55,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3819,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":87532,""mediaOffsetMs"":82983}]"
La tia de la que paga,Season 1 Relatable Clip: Hack My Home,Roku Midland Smart TV,2023-07-14 04:34:35,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4750,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":21109,""mediaOffsetMs"":15894},{""eventType"":""stopped"",""sessionOffsetMs"":23468,""mediaOffsetMs"":15894}]"
La tia de la que paga,Inciting Incident Clip: Mr. Car and the Knights Templar,Roku Midland Smart TV,2023-07-14 04:34:32,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3298,""mediaOffsetMs"":0}]"
La tia de la que paga,Season 1 Trailer: Pasteleros contra el tiempo,Roku Midland Smart TV,2023-07-14 04:33:27,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3191,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":53124,""mediaOffsetMs"":49297}]"
La tia de la que paga,Season 1 Genre Specific Moment Clip 2: Survival of the Thickest,Roku Midland Smart TV,2023-07-14 04:33:16,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3882,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11256,""mediaOffsetMs"":7256},{""eventType"":""stopped"",""sessionOffsetMs"":13206,""mediaOffsetMs"":7256}]"
La tia de la que paga,Season 1 Character Intro Clip: Quarterback,Roku Midland Smart TV,2023-07-14 04:32:39,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3126,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":37650,""mediaOffsetMs"":33962},{""eventType"":""stopped"",""sessionOffsetMs"":39030,""mediaOffsetMs"":33962}]"
La tia de la que paga,Season 1 Genre Specific Moment Clip 2: Survival of the Thickest,Roku Midland Smart TV,2023-07-14 04:32:36,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3004,""mediaOffsetMs"":0}]"
La tia de la que paga,Battle of the Year_hook_02_16x9,Roku Midland Smart TV,2023-07-14 04:32:33,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4515,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5559,""mediaOffsetMs"":887},{""eventType"":""stopped"",""sessionOffsetMs"":7580,""mediaOffsetMs"":887}]"
La tia de la que paga,Season 1 Genre Specific Moment Clip 2: Survival of the Thickest,Roku Midland Smart TV,2023-07-14 04:32:28,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3559,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3874,""mediaOffsetMs"":102},{""eventType"":""stopped"",""sessionOffsetMs"":6016,""mediaOffsetMs"":102}]"
La tia de la que paga,Season 1 Trailer: King the Land,Roku Midland Smart TV,2023-07-14 04:31:18,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2625,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":59838,""mediaOffsetMs"":56484}]"
La tia de la que paga,Season 1 Moment of High Emotion Clip: Burn the House Down,Roku Midland Smart TV,2023-07-14 04:29:46,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4470,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":88240,""mediaOffsetMs"":83091}]"
La tia de la que paga,Season 2 Supporting Character Clip: The Lincoln Lawyer,Roku Midland Smart TV,2023-07-14 04:28:36,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4096,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":69613,""mediaOffsetMs"":64851},{""eventType"":""stopped"",""sessionOffsetMs"":70983,""mediaOffsetMs"":64851}]"
La tia de la que paga,Season 2 Supporting Character Clip: The Lincoln Lawyer,Roku Midland Smart TV,2023-07-14 04:27:48,MX,"[{""eventType"":""start"",""sessionOffsetMs"":7957,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":8922,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":49180,""mediaOffsetMs"":39599},{""eventType"":""stopped"",""sessionOffsetMs"":50317,""mediaOffsetMs"":40339}]"
La tia de la que paga,"Northern Rescue: Season 1: ""Making Lemonade""",DefaultWidevineAndroidPhone,2023-07-13 23:43:12,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5973},{""eventType"":""playing"",""sessionOffsetMs"":349,""mediaOffsetMs"":5973},{""eventType"":""paused"",""sessionOffsetMs"":506147,""mediaOffsetMs"":511652},{""eventType"":""reposition"",""sessionOffsetMs"":979830,""mediaOffsetMs"":511156},{""eventType"":""playing"",""sessionOffsetMs"":989415,""mediaOffsetMs"":500778},{""eventType"":""paused"",""sessionOffsetMs"":991413,""mediaOffsetMs"":502655},{""eventType"":""stopped"",""sessionOffsetMs"":998992,""mediaOffsetMs"":502660}]"
La tia de la que paga,"Northern Rescue: Season 1: ""Qué Sera""",DefaultWidevineAndroidPhone,2023-07-13 23:26:12,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1579136},{""eventType"":""playing"",""sessionOffsetMs"":1545,""mediaOffsetMs"":1579136},{""eventType"":""stopped"",""sessionOffsetMs"":1021075,""mediaOffsetMs"":2598576}]"
La tia de la que paga,"Northern Rescue: Season 1: ""Qué Sera""",DefaultWidevineAndroidPhone,2023-07-13 23:11:45,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":886613},{""eventType"":""playing"",""sessionOffsetMs"":1246,""mediaOffsetMs"":886613},{""eventType"":""paused"",""sessionOffsetMs"":695343,""mediaOffsetMs"":1580552},{""eventType"":""stopped"",""sessionOffsetMs"":701391,""mediaOffsetMs"":1580571}]"
La tia de la que paga,"Northern Rescue: Season 1: ""Qué Sera""",DefaultWidevineAndroidPhone,2023-07-12 23:32:04,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":759978},{""eventType"":""playing"",""sessionOffsetMs"":811,""mediaOffsetMs"":759978},{""eventType"":""paused"",""sessionOffsetMs"":13891,""mediaOffsetMs"":772936},{""eventType"":""playing"",""sessionOffsetMs"":49304,""mediaOffsetMs"":772944},{""eventType"":""paused"",""sessionOffsetMs"":164181,""mediaOffsetMs"":887860},{""eventType"":""stopped"",""sessionOffsetMs"":166005,""mediaOffsetMs"":887867}]"
La tia de la que paga,"Northern Rescue: Season 1: ""Qué Sera""",DefaultWidevineAndroidPhone,2023-07-12 23:19:14,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2051,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":765180,""mediaOffsetMs"":762961},{""eventType"":""stopped"",""sessionOffsetMs"":765334,""mediaOffsetMs"":762961}]"
La tia de la que paga,Northern Rescue: Season 1 (Trailer),DefaultWidevineAndroidPhone,2023-07-12 23:19:10,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":295,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1440,""mediaOffsetMs"":1048},{""eventType"":""stopped"",""sessionOffsetMs"":1777,""mediaOffsetMs"":1050}]"
La tia de la que paga,The Price of Glory: Season 1_hook_primary_16x9,DefaultWidevineAndroidPhone,2023-07-12 23:10:29,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":621,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":11906,""mediaOffsetMs"":12762},{""eventType"":""playing"",""sessionOffsetMs"":16935,""mediaOffsetMs"":17791},{""eventType"":""playing"",""sessionOffsetMs"":22866,""mediaOffsetMs"":23773},{""eventType"":""playing"",""sessionOffsetMs"":33354,""mediaOffsetMs"":34261},{""eventType"":""paused"",""sessionOffsetMs"":89700,""mediaOffsetMs"":89008},{""eventType"":""stopped"",""sessionOffsetMs"":225752,""mediaOffsetMs"":89008}]"
La tia de la que paga,Northern Rescue: Season 1 (Trailer),DefaultWidevineAndroidPhone,2023-07-12 23:08:14,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2767,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":17106,""mediaOffsetMs"":15765},{""eventType"":""paused"",""sessionOffsetMs"":102916,""mediaOffsetMs"":100001},{""eventType"":""stopped"",""sessionOffsetMs"":136762,""mediaOffsetMs"":100001}]"
La tia de la que paga,Courageous,DefaultWidevineAndroidPhone,2023-07-12 22:59:43,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":7258880},{""eventType"":""playing"",""sessionOffsetMs"":1109,""mediaOffsetMs"":7258880},{""eventType"":""playing"",""sessionOffsetMs"":36778,""mediaOffsetMs"":7294549},{""eventType"":""playing"",""sessionOffsetMs"":408746,""mediaOffsetMs"":7666517},{""eventType"":""paused"",""sessionOffsetMs"":509338,""mediaOffsetMs"":7767000}]"
La tia de la que paga,"Gossip Girl: Season 1: ""Pilot""",DefaultWidevineAndroidPhone,2023-07-12 12:51:59,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1921,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3893,""mediaOffsetMs"":1815},{""eventType"":""stopped"",""sessionOffsetMs"":4985,""mediaOffsetMs"":1842}]"
La tia de la que paga,Season 3 Volume 1 Trailer: The Witcher,DefaultWidevineAndroidPhone,2023-07-12 12:51:55,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1655,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3114,""mediaOffsetMs"":1213}]"
La tia de la que paga,Courageous,DefaultWidevineAndroidPhone,2023-07-11 23:40:37,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":4947200},{""eventType"":""playing"",""sessionOffsetMs"":1096,""mediaOffsetMs"":4947200},{""eventType"":""playing"",""sessionOffsetMs"":19963,""mediaOffsetMs"":4967212},{""eventType"":""playing"",""sessionOffsetMs"":39861,""mediaOffsetMs"":4987107},{""eventType"":""playing"",""sessionOffsetMs"":79697,""mediaOffsetMs"":5026943},{""eventType"":""playing"",""sessionOffsetMs"":224465,""mediaOffsetMs"":5171711},{""eventType"":""playing"",""sessionOffsetMs"":1672871,""mediaOffsetMs"":6620117},{""eventType"":""playing"",""sessionOffsetMs"":1740327,""mediaOffsetMs"":6687573},{""eventType"":""paused"",""sessionOffsetMs"":2313671,""mediaOffsetMs"":7259677},{""eventType"":""stopped"",""sessionOffsetMs"":3499276,""mediaOffsetMs"":7259690}]"
La tia de la que paga,Courageous,Roku Midland Smart TV,2023-07-11 05:09:18,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2658030},{""eventType"":""playing"",""sessionOffsetMs"":5279,""mediaOffsetMs"":2658030},{""eventType"":""playing"",""sessionOffsetMs"":20246,""mediaOffsetMs"":2673170},{""eventType"":""playing"",""sessionOffsetMs"":33764,""mediaOffsetMs"":2686688},{""eventType"":""playing"",""sessionOffsetMs"":103844,""mediaOffsetMs"":2756768},{""eventType"":""playing"",""sessionOffsetMs"":111844,""mediaOffsetMs"":2764768},{""eventType"":""playing"",""sessionOffsetMs"":488228,""mediaOffsetMs"":3141152},{""eventType"":""playing"",""sessionOffsetMs"":702436,""mediaOffsetMs"":3355360},{""eventType"":""playing"",""sessionOffsetMs"":788516,""mediaOffsetMs"":3441440},{""eventType"":""playing"",""sessionOffsetMs"":1927652,""mediaOffsetMs"":4580576},{""eventType"":""playing"",""sessionOffsetMs"":2033764,""mediaOffsetMs"":4686688},{""eventType"":""playing"",""sessionOffsetMs"":2069796,""mediaOffsetMs"":4722720},{""eventType"":""playing"",""sessionOffsetMs"":2153892,""mediaOffsetMs"":4806816},{""eventType"":""stopped"",""sessionOffsetMs"":2298279,""mediaOffsetMs"":4951203}]"
La tia de la que paga,Season 1 Genre Specific Moment Clip: Madre de alquiler,DefaultWidevineAndroidPhone,2023-07-10 19:29:27,MX,"[{""eventType"":""start"",""sessionOffsetMs"":-3,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2507,""mediaOffsetMs"":0}]"
La tia de la que paga,"The Surrogacy: Season 1: ""Episode 1""",DefaultWidevineAndroidPhone,2023-07-10 19:29:17,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1689,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":18712,""mediaOffsetMs"":17023},{""eventType"":""playing"",""sessionOffsetMs"":248472,""mediaOffsetMs"":246783},{""eventType"":""playing"",""sessionOffsetMs"":1099502,""mediaOffsetMs"":1097813},{""eventType"":""paused"",""sessionOffsetMs"":1290218,""mediaOffsetMs"":1288439},{""eventType"":""reposition"",""sessionOffsetMs"":1400546,""mediaOffsetMs"":1287944},{""eventType"":""playing"",""sessionOffsetMs"":1400930,""mediaOffsetMs"":1282752},{""eventType"":""paused"",""sessionOffsetMs"":1453995,""mediaOffsetMs"":1335686},{""eventType"":""stopped"",""sessionOffsetMs"":1456795,""mediaOffsetMs"":1335690}]"
La tia de la que paga,Courageous,Roku Midland Smart TV,2023-07-10 04:28:46,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2658030},{""eventType"":""playing"",""sessionOffsetMs"":8599,""mediaOffsetMs"":2658030},{""eventType"":""paused"",""sessionOffsetMs"":26414,""mediaOffsetMs"":2675492},{""eventType"":""stopped"",""sessionOffsetMs"":38430,""mediaOffsetMs"":2675492}]"
La tia de la que paga,Courageous_hook_primary_16x9,Roku Midland Smart TV,2023-07-10 04:27:32,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3469,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":52980,""mediaOffsetMs"":48822}]"
La tia de la que paga,Season 6 Teaser: My House,Roku Midland Smart TV,2023-07-10 04:27:30,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3350,""mediaOffsetMs"":0}]"
La tia de la que paga,Black Mirror: Season 1_hook_primary_16x9,Roku Midland Smart TV,2023-07-10 04:27:26,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2862,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3276,""mediaOffsetMs"":85},{""eventType"":""stopped"",""sessionOffsetMs"":6267,""mediaOffsetMs"":85}]"
La tia de la que paga,21_Manualhook_2_16x9,Roku Midland Smart TV,2023-07-10 04:27:20,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3608,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6440,""mediaOffsetMs"":2823},{""eventType"":""stopped"",""sessionOffsetMs"":8353,""mediaOffsetMs"":2823}]"
La tia de la que paga,Jack Ryan: Shadow Recruit_hook_primary_16x9,Roku Midland Smart TV,2023-07-10 04:27:12,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2818,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7743,""mediaOffsetMs"":4820},{""eventType"":""stopped"",""sessionOffsetMs"":10372,""mediaOffsetMs"":4820}]"
La tia de la que paga,Season 1 Genre Specific Moment Clip: Perfil falso,Roku Midland Smart TV,2023-07-10 04:26:00,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3095,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5977,""mediaOffsetMs"":2453},{""eventType"":""playing"",""sessionOffsetMs"":7973,""mediaOffsetMs"":2453},{""eventType"":""stopped"",""sessionOffsetMs"":67335,""mediaOffsetMs"":61618}]"
La tia de la que paga,Season 4 Part 1 Date Announcement: Ozark,Roku Midland Smart TV,2023-07-10 04:25:43,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2923,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3240,""mediaOffsetMs"":157},{""eventType"":""stopped"",""sessionOffsetMs"":5429,""mediaOffsetMs"":157}]"
La tia de la que paga,Marley & Me_hook_02_16x9,Roku Midland Smart TV,2023-07-10 04:25:42,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3141,""mediaOffsetMs"":0}]"
La tia de la que paga,Season 1 Plot Clip: The Lincoln Lawyer,Roku Midland Smart TV,2023-07-10 04:25:40,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3360,""mediaOffsetMs"":0}]"
